content_id,owner_ig_username,post_id,shortcode,permalink,caption,like_count,comment_count,video_view_count,virality_score,virality_probability,viral_classification,confidence_lower,confidence_upper,confidence_level,virality_dynamics,engagement_rate,momentum_score,comment_quality_score,prediction_source
3699839673477347838,absurdoism,3699839673477347838,DNYeJSXg7n-,,Bionicconcepts Mechanical Wings v2.2,55,0,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3699839673477347838,absurdoism,3699839673477347838,DNYeJSXg7n-,,Bionicconcepts Mechanical Wings v2.2,55,0,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3709333556808420898,absurdoism,3709333556808420898,DN6MzePAI4i,,happy earth day by LOLA DEMENT MYERS,44,0,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3760180994017250261,absurdoism,3760180994017250261,DQu2LEXksvV,,David Beckham 1999,4,0,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3756461990567971024,absurdoism,3756461990567971024,DQhokcgD4jQ,,"by davidrazzano, model libbyslay",13,0,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3755375994697955236,absurdoism,3755375994697955236,DQdxpICADek,,by xiuxiukong,18,0,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3750829376032230230,absurdoism,3750829376032230230,DQNn3HbgEtW,,Possession 1981 poster for re-run in Korean,19,1,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3744361917179796007,absurdoism,3744361917179796007,DP2pVNAAJon,,by Vivienne Westwood,15,0,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3743317990607723896,absurdoism,3743317990607723896,DPy7-EngJ14,,by marierohanaa,13,1,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3742067532480121828,absurdoism,3742067532480121828,DPufpgvAAvk,,The Iceman always inhaled his victim’s last breath,8,0,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3739673944538511808,absurdoism,3739673944538511808,DPl_aOQAHnA,,Peru by Mario Testino,9,0,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3738612613048560996,absurdoism,3738612613048560996,DPiOF0Rje1k,,Princess Diana of Wales by Mario Testino,8,0,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3736404892474971189,absurdoism,3736404892474971189,DPaYHQRAJQ1,,kyu camera,13,1,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3769401390272190591,zuck,3769401390272190591,DRPmpfjCZh_,,"Open sourcing some great new video and image editing research updates with the latest release of our Segment Anything models, SAM 3 and SAM 3D.

These models will show up across different features on Facebook Marketplace and our Edits app and Vibes soon.",194559,4214,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3767966909933922119,zuck,3767966909933922119,DRKgfDoCadH,,Grateful for 20 years working alongside @chriscox. He’s a special person and it’s inspiring to build things with him. Congrats on the milestone.,472502,4332,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3761879359385679704,zuck,3761879359385679704,DQ04ViYDrdY,,Big night out 🥂,941054,14228,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3760724990355427258,zuck,3760724990355427258,DQwx3QcEc-6,,"Great @biohub event this week with researchers to discuss bringing together frontier biology and frontier AI. Shout out to our new head of science Alex Rives, as well as @patrickcollison for joining to discuss how to help scientists cure or prevent all disease.",445335,5822,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3759930947069361624,biohub,3759930947069361624,DQt9UaAET3Y,,"We’re going all in on Biohub for the next chapter of our philanthropy. 

We started with the goal to help scientists cure or prevent all diseases this century. With the progress in AI, we now think this will be possible much sooner. So we’re excited to push the frontiers of biology and AI to help make this happen.",129380,3843,2373140.0,50.0,0.5,no,0.4,0.6,0.5,broad,0.0561378595447382,0.0,0.5,ml_model
3755871336960025910,zuck,3755871336960025910,DQfiRTdkuU2,,"I don't often get to pick our costume theme, but when I do you know it's going to be Roman.",226058,5994,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3755114929172085589,zuck,3755114929172085589,DQc2SH0EXtV,,Good time dropping by @pliniocruzmma's new gym in NY and training with @alexpoatanpereira 👊,399767,5017,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3754513973782549540,zuck,3754513973782549540,DQatpEfjJQk,,Proud of my amazing wife @priscillachan for winning the WSJ Innovator of the Year award for her work in our philanthropy advancing science to cure and prevent diseases.,491003,8326,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3748296242573145113,zuck,3748296242573145113,DQEn5LDgPQZ,,Light work with the squad. @OakleyMeta Vanguard out now!,286124,6234,6261229.0,50.0,0.5,no,0.4,0.6,0.5,broad,0.0466933887899644,0.0,0.5,ml_model
3739689119263079864,zuck,3739689119263079864,DPmC3C0Eb24,,"Big news for Reels: we're launching translations using Meta AI in more languages. It's available for Hindi, Portuguese, Spanish and English now and we're working on adding more soon. Swipe to check it out!",1224047,36129,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3736781897004558146,zuck,3736781897004558146,DPbt1ZGESdC,,"Congrats to @alexpoatanpereira, @merab.dvalishvili, @jirkaprochazka and @danielwillycatcb on a great night! Good to see lots of friends and thanks to @danawhite and @ufc for another amazing event.",832912,6035,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3733198160958453548,zuck,3733198160958453548,DPO-_K0Efcs,,Huge milestone for AI and wearables. Meta Ray-Ban Display available today.,1107299,15387,29935535.0,50.0,0.5,no,0.4,0.6,0.5,broad,0.03750345534161992,0.0,0.5,ml_model
3769401390272190591,zuck,3769401390272190591,DRPmpfjCZh_,,"Open sourcing some great new video and image editing research updates with the latest release of our Segment Anything models, SAM 3 and SAM 3D.

These models will show up across different features on Facebook Marketplace and our Edits app and Vibes soon.",194584,4214,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3767966909933922119,zuck,3767966909933922119,DRKgfDoCadH,,Grateful for 20 years working alongside @chriscox. He’s a special person and it’s inspiring to build things with him. Congrats on the milestone.,472544,4332,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3761879359385679704,zuck,3761879359385679704,DQ04ViYDrdY,,Big night out 🥂,941072,14228,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3760724990355427258,zuck,3760724990355427258,DQwx3QcEc-6,,"Great @biohub event this week with researchers to discuss bringing together frontier biology and frontier AI. Shout out to our new head of science Alex Rives, as well as @patrickcollison for joining to discuss how to help scientists cure or prevent all disease.",445337,5822,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3755871336960025910,zuck,3755871336960025910,DQfiRTdkuU2,,"I don't often get to pick our costume theme, but when I do you know it's going to be Roman.",226059,5994,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3759930947069361624,biohub,3759930947069361624,DQt9UaAET3Y,,"We’re going all in on Biohub for the next chapter of our philanthropy. 

We started with the goal to help scientists cure or prevent all diseases this century. With the progress in AI, we now think this will be possible much sooner. So we’re excited to push the frontiers of biology and AI to help make this happen.",129382,3843,2373271.0,50.0,0.5,no,0.4,0.6,0.5,broad,0.056135603561498035,0.0,0.5,ml_model
3755114929172085589,zuck,3755114929172085589,DQc2SH0EXtV,,Good time dropping by @pliniocruzmma's new gym in NY and training with @alexpoatanpereira 👊,399768,5017,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3754513973782549540,zuck,3754513973782549540,DQatpEfjJQk,,Proud of my amazing wife @priscillachan for winning the WSJ Innovator of the Year award for her work in our philanthropy advancing science to cure and prevent diseases.,491003,8326,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
